mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.9378042221069336,0.2467366315580436,0.2550833225250244,0.028657984457784298,0.8,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.27009900341038373,-0.2707047009342332,-0.2722051652960744,-0.27100295654689716,0.0008853235868118786,17
3.8976903756459556,0.11393409010931749,0.2213768164316813,0.0177181226869172,1.0,0.2,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.2701208525895985,-0.2704752278816468,-0.272441270288675,-0.2710124502533067,0.001020633947441758,18
3.911120573679606,0.11954589745212557,0.21004827817281088,0.012114371725947093,1.0,0.1,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.27006955239638086,-0.27058767068557016,-0.27238131279112526,-0.27101284529102543,0.000990501258461334,19
5.294318517049153,0.07565033586650872,0.30281543731689453,0.03715533815802617,0.6,0.1,4,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-0.26986959563556095,-0.27055130568605673,-0.2726325160514089,-0.27101780579100887,0.0011752018456468506,20
2.934855302174886,0.021310157975648062,0.15711633364359537,0.016884304394408984,0.8,0.2,4,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-0.2698800161121282,-0.2704195091532013,-0.2727920307958724,-0.27103051868706735,0.0012648996975891823,21
5.207910458246867,0.10660711301872537,0.27589090665181476,0.005696685621737212,0.8,0.1,4,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-0.2701149482881588,-0.27038653670572826,-0.27262250786504866,-0.2710413309529786,0.0011235450999958685,22
2.297250747680664,0.129538415288403,0.17944868405659994,0.04897449556807452,0.8,0.2,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-0.2697398128859219,-0.2707336837216966,-0.2727053170764659,-0.2710596045613615,0.001232402009986829,23
3.8282219568888345,0.23115655004969315,0.26550571123758954,0.05011202338931852,0.8,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.2699281600139898,-0.27064274068507993,-0.27265956380574813,-0.27107682150160595,0.0011565642466273079,24
4.540156761805217,0.1905385625687427,0.2697124481201172,0.010083077820879851,1.0,0.1,6,100,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.6}",-0.26992149237742835,-0.2706440320554233,-0.2726912374489207,-0.2710855872939241,0.001173058740146086,25
5.6194978555043535,0.1662343354458075,0.2710541884104411,0.007888898354428811,0.6,0.1,4,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-0.2700936968892745,-0.2706255083037738,-0.2725883787434216,-0.2711025279788233,0.001072852961699475,26
6.512515465418498,1.0047102869069868,0.3975983460744222,0.06682409114483863,1.0,0.1,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-0.26998579649362425,-0.27059048374936356,-0.27275163753164083,-0.2711093059248762,0.0011872521493619685,27
5.0505233605702715,0.5569745603991757,0.29363107681274414,0.020065594437938546,0.8,0.1,6,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.6}",-0.2700001764157789,-0.2706932430877446,-0.27263584585047557,-0.27110975511799973,0.0011155865559602791,28
8.130589564641317,1.1454660756422876,0.4256933530171712,0.04994041407514634,0.8,0.1,5,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",-0.2701642134647151,-0.27072129012434787,-0.272530303533864,-0.271138602374309,0.0010100190391957834,29
7.702054421106975,1.1967908994337786,0.41597716013590497,0.0441779886954845,0.6,0.1,5,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",-0.27023433395298857,-0.2703885465528524,-0.2727941990078571,-0.27113902650456606,0.0011720757635430034,30
8.111626148223877,0.1318624347955134,0.5068058967590332,0.004426916298905119,0.8,0.1,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-0.2698653367645305,-0.270626807926557,-0.2729443113772089,-0.27114548535609884,0.0013093995757131383,31
4.7061372598012285,0.2164724825436244,0.34924864768981934,0.06162789708630444,0.6,0.2,4,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-0.26999792897253744,-0.27075598281101615,-0.27270952695677103,-0.2711544795801082,0.0011423048814443915,32
7.989060401916504,0.03454580238937827,0.5732266902923584,0.012310494306990997,0.6,0.1,6,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-0.2699899518171465,-0.27069021438245044,-0.27279361009582626,-0.2711579254318078,0.001191410971683163,33
4.362515926361084,1.192610564352651,0.2990713119506836,0.10675832703744093,0.6,0.2,5,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.26994178690462206,-0.2705498920708602,-0.2729963971206763,-0.2711626920320529,0.0013201776994869578,34
5.3121553262074785,0.5172312146084885,0.3019850254058838,0.03043964100969032,0.8,0.2,4,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-0.2699722460027661,-0.2704672381027017,-0.2730526902048588,-0.2711640581034422,0.0013506671698647347,35
4.2205391724904375,0.7094156980309753,0.22908639907836914,0.03891874956444746,0.6,0.1,5,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.2700572403030844,-0.2707482348601039,-0.27270160455019876,-0.271169026571129,0.001119810941157698,36
8.652950525283813,1.3984241845771777,0.48955217997233075,0.05836377664877639,1.0,0.1,5,200,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",-0.27001519568483395,-0.27085625316675543,-0.2726677316925062,-0.2711797268480318,0.0011067861084715302,37
4.741414705912272,0.37333302475060776,0.22205543518066406,0.040351284337168336,0.8,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.2699952865931145,-0.27064469072724334,-0.2729093793557749,-0.2711831188920442,0.0012491097693519198,38
4.444456179936727,0.9188205637911918,0.2431023915608724,0.047041539265606336,0.6,0.1,5,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.2700342254265616,-0.2710232121997225,-0.27252555317206006,-0.27119433026611467,0.0010242524195259038,39
7.361864725748698,0.1892663418311466,0.5052863756815592,0.010733170891651,1.0,0.1,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-0.2699101091450792,-0.27067457126475947,-0.2730098547680536,-0.2711981783926308,0.0013185166033730252,40
5.6501444180806475,0.08053417002714448,0.2885739803314209,0.0073341751655469035,0.6,0.2,4,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-0.2702186129395897,-0.2705371196563435,-0.27284596617966456,-0.2712005662585326,0.0011707169619511275,41
3.797343651453654,0.2012480766454582,0.24092340469360352,0.03922638051573125,0.8,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.2701445127125677,-0.2708993198774573,-0.27260658992612585,-0.27121680750538363,0.0010299044767340662,42
6.89198112487793,1.0562594412537256,0.3175012270609538,0.01966635697797262,0.8,0.1,4,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.6}",-0.2701702864445072,-0.27086037096629484,-0.27263773674385255,-0.27122279805155153,0.0010394206043210247,43
2.334163506825765,0.030155174055816625,0.15052302678426108,0.014404078970616364,0.6,0.2,6,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-0.2701435659611239,-0.27076493683403713,-0.2727744698807528,-0.2712276575586379,0.001122793157059977,44
6.932071924209595,0.9369249843072087,0.441116730372111,0.1473958189623428,1.0,0.1,4,200,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.6}",-0.2702805081999192,-0.2707660580710367,-0.27267261732596465,-0.2712397278656402,0.0010324142655178802,45
2.3237357934316,0.18683739961869522,0.1617428461710612,0.02531503126659573,1.0,0.2,6,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-0.2698645724265526,-0.2709806887922287,-0.2728808021244781,-0.2712420211144198,0.001245158981717661,46
5.59980575243632,1.2200350441726417,0.22921164830525717,0.03214818037021293,1.0,0.2,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.27010823551635127,-0.2707919661346513,-0.272837298396068,-0.2712458333490235,0.0011594374028161185,47
5.065154949824016,0.7120254385180382,0.30724549293518066,0.04739991135587204,0.6,0.1,6,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.6}",-0.26992107264685544,-0.27097319714210927,-0.2728500771297012,-0.2712481156395553,0.0012114597118933713,48
4.766097068786621,0.8336439058809014,0.2291874090830485,0.029200817081545778,1.0,0.1,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.2702523521092368,-0.2708571270197023,-0.2726393163982813,-0.2712495985090735,0.0010132209472010019,49
3.062026023864746,0.06021665706081116,0.15557034810384116,0.0043294176459209585,0.8,0.2,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-0.2701407054219408,-0.27069413080745375,-0.27295204351256624,-0.27126229324732026,0.0012160076434811005,50
3.502100388209025,0.0524211284277198,0.21630104382832846,0.012747393005096303,1.0,0.2,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.27016610185891204,-0.27070812014247025,-0.2729252584320908,-0.27126649347782433,0.0011936140736030104,51
2.1905643939971924,0.1152665322194041,0.11730400721232097,0.007134638089704631,1.0,0.2,5,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",-0.27016587944282755,-0.27100340734048023,-0.2727491349135574,-0.2713061405656217,0.0010761157809354143,52
3.8944029808044434,0.20439295958512915,0.23701063791910806,0.0048023434083332775,1.0,0.1,5,100,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",-0.2703291446025827,-0.27087628681189757,-0.2727201184034634,-0.2713085166059812,0.0010228411004956164,53
3.1997904777526855,0.13991778374471237,0.17133283615112305,0.00889377515516627,0.6,0.2,4,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-0.2704198595464666,-0.2707009833103783,-0.2728139577176308,-0.27131160019149186,0.0010685086943706856,54
8.169306755065918,0.17049294319308855,0.5038920243581136,0.013120761402676075,1.0,0.1,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-0.27016674580359756,-0.2709316061937844,-0.27286252536452565,-0.2713202924539692,0.0011343469830469985,55
3.239675998687744,0.36054425556805136,0.18652852376302084,0.03996159290193406,1.0,0.2,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-0.27010062258990547,-0.2710659400327014,-0.27280477144584353,-0.2713237780228168,0.0011189178047345096,56
4.5389963785807295,0.5978363672138793,0.236130952835083,0.02676568213008546,0.8,0.1,5,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",-0.27022127745154817,-0.2710980484778791,-0.2727282861208178,-0.2713492040167484,0.001038775704207211,57
6.520275274912517,1.254975958974409,0.3610106309254964,0.062347532981019214,0.6,0.1,4,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.6}",-0.2702162484198135,-0.27096448832647335,-0.2728840376184499,-0.2713549247882456,0.0011235673174020936,58
3.0650594234466553,0.504345441519452,0.18786247571309408,0.03990333036273748,1.0,0.2,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",-0.27038910608153455,-0.27081835476518745,-0.2728620465953628,-0.2713565024806949,0.0010789071381148308,59
2.122824509938558,0.15429837707162855,0.12271237373352051,0.0060158190218581676,1.0,0.2,5,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",-0.270416651314527,-0.27093894972077526,-0.27273309426582665,-0.2713628984337096,0.000992060606366187,60
2.0280775229136148,0.1333882398505663,0.1351626714070638,0.025482174455474897,0.8,0.2,5,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",-0.27029111940866163,-0.2711545901669602,-0.27271223136897454,-0.27138598031486544,0.0010018655370535097,61
2.2630960941314697,0.01273059847203254,0.12386433283487956,0.003612272552789557,0.6,0.2,5,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",-0.27039808596067255,-0.27100738806402874,-0.2728076717370031,-0.2714043819205681,0.0010229789815276865,62
4.229882001876831,0.6283836500647676,0.25702277819315594,0.07174376582957093,0.6,0.1,5,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",-0.27044157475624864,-0.2707917387154951,-0.27299167364419613,-0.27140832903864665,0.001128683245949553,63
4.419517993927002,0.01708894196979885,0.2037994066874186,0.007571462472307346,0.6,0.2,3,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.2705858536035124,-0.2707613514640916,-0.2729167422623242,-0.27142131577664275,0.00105985066725623,64
2.5320324103037515,0.13837090314229586,0.1533073584238688,0.0069903182028942315,1.0,0.2,6,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.2703244199560114,-0.270874742792143,-0.2731054080390807,-0.27143485692907837,0.0012024335225808904,65
4.5355180104573565,1.3904133515450212,0.2804301579793294,0.07951989031394249,0.6,0.2,5,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.2704392029529106,-0.27115039947702324,-0.27272154057189557,-0.27143704766727644,0.0009535518306102058,66
4.1909786860148115,0.06023935907870563,0.21612310409545898,0.004384409833318017,1.0,0.2,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.2704652074545821,-0.270853465823798,-0.2730073898687872,-0.2714420210490558,0.0011181743443837685,67
5.039021015167236,0.15372193510385287,0.30014975865681964,0.016353570788936986,1.0,0.2,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",-0.27046054512731743,-0.27096541143968594,-0.27295982587764955,-0.271461927481551,0.001079041921371968,68
3.733665863672892,0.17862556274483224,0.2452401320139567,0.03941767518911472,0.8,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.27042435106491725,-0.2711328129477747,-0.27283342435223584,-0.2714635294549759,0.0010109199051753295,69
2.5362099011739097,0.20882690667837886,0.14186565081278482,0.006671367967370064,0.8,0.2,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.27016525136362424,-0.2712381291452558,-0.27302111501470516,-0.2714748318411951,0.0011778541004980217,70
2.3904329935709634,0.02503359270697506,0.15264137585957846,0.006350372254309562,0.6,0.2,6,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.2704197183888907,-0.27095357944936016,-0.2731265909453346,-0.2714999629278618,0.001170666744037197,71
4.420282363891602,0.14817027569777652,0.2589746316274007,0.04508569253426656,0.8,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.2703384017089922,-0.27092101140661334,-0.2732579336572036,-0.271505782257603,0.0012615821839479019,72
2.2231029669443765,0.05771001864762679,0.1280811627705892,0.008175635570790308,0.8,0.2,5,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",-0.2703316181332571,-0.2711764453281587,-0.27308952023459787,-0.2715325278986712,0.0011537192315614266,73
4.611914157867432,0.03390557345705149,0.20795742670694986,0.0050216964046567005,0.6,0.2,3,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.27016439731518715,-0.2710812430817305,-0.2734097789845202,-0.27155180646047933,0.0013660644116037163,74
5.7973728974660235,0.12118159135627565,0.327852725982666,0.05967770576502121,0.6,0.2,4,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",-0.27062185941279926,-0.270938313080088,-0.2730953650361161,-0.2715518458430011,0.0010990524268723063,75
9.691055854161581,1.4038733658971472,0.7051685651143392,0.09744958139635604,0.6,0.1,6,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.6}",-0.27046189663589876,-0.27132798163950184,-0.2731579283676613,-0.27164926888102064,0.0011238522718280718,76
2.0828346411387124,0.030215990409534065,0.12104137738545735,0.00386914937807596,0.6,0.2,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",-0.27037360502182717,-0.2716317370379237,-0.2729562952439024,-0.27165387910121774,0.0010544951079469135,77
3.848144213358561,0.12557578420900178,0.2508389949798584,0.012550481502545754,0.6,0.2,6,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-0.270747335727113,-0.27127829963725575,-0.272982732853142,-0.2716694560725036,0.0009535906163518735,78
2.7316548824310303,0.26982258837078366,0.18362625439961752,0.05473734738630285,0.8,0.1,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.27062881966889196,-0.2712859053138964,-0.27311516965937466,-0.2716766315473877,0.0010519772845922197,79
8.967381874720255,1.1155987177903095,0.6237896283467611,0.13635770872003747,0.8,0.1,6,200,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.6}",-0.27045969041141515,-0.2712311218412874,-0.2734030269445371,-0.2716979463990799,0.0012461276988123939,80
2.906766494115194,0.4079039261046645,0.20420463879903158,0.09613621269029542,1.0,0.2,5,50,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",-0.2707236543951729,-0.27121904575436684,-0.27315297703408964,-0.27169855906120977,0.0010481259083297103,81
3.210580507914225,0.5987343149787261,0.17162680625915527,0.016655461975673833,1.0,0.1,6,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.27069267695333893,-0.27125778618948665,-0.27320653567022624,-0.2717189996043506,0.0010768502751560304,82
3.303531010945638,0.35809281512410157,0.18871339162190756,0.024909402018336593,0.8,0.2,4,100,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.6}",-0.2705872463265119,-0.27131479123930236,-0.2732767994563247,-0.2717262790073796,0.0011359036481965751,83
